id,premise,hypothesis,lang_abv,language,label
6cf44f82fa,"I touched my palm to his mutilated cheek, and tried to stem my instinctive revulsion.",Unfortunately his face had been mutilated in as least one way.,en,English,0
82712f902d,"When Alice objected, But that's a different kind of resistance, he replied, the resistance was quite different with me, I can assure you!",Alice said she wouldn't go.,en,English,1
f07c4c794e,"You can count on me, if necessary, for one million dollars.",I'm good for two million dollars.,en,English,2
174b1206b0,Most traditional reform options involve workers paying more for promised benefits or getting lower benefits.,Under many accepted options workers are left with increasing payments or receiving fewer benefits.,en,English,0
e5c2ea7d22,Jane asked New York research agent Mihdhar to sign an acknowledgment form stating that the agent understood how he handled the FISA information.,Jane said no acknowledgment from FISA was required.,en,English,2
a6b6b8ab73,"Many had to leave their birthplaces, fleeing to Lesvos, Chios, and Samos, the Greek-ruled islands just offshore.",Many people had to leave their homes.,en,English,0
8e8f136ad0,"Behind the cruise ship port is Flag Hill, which rises 700 feet (214 m) above sea level.",Flag Hill is located above sea level.,en,English,0
86f6858c97,I couldn't find such a definition in the thesaurus.,The thesaurus I used was the standard thesaurus.,en,English,1
945c74d8b2,He grimaced at his own doubts.,He felt bad for doubting her.,en,English,1
16c8bc6543,So they told you about it!,"So, they didn't tell you about our situation!",en,English,2
fe16580430,"Although all four categories of emissions are down substantially, they only achieve 50-75% of the proposed cap by 2007 (shown as the dotted horizontal line in each of the above figures).",All of the emission categories experienced a downturn except for one.,en,English,2
5425a9418d,"As shown in Exhibits A-1 and A-2 in Appendix A, in the first phase of technology implementation, an engineering review and assessment of the combustion unit is conducted to determine the preferred compliance alternative.",They showcased the final phases in Appendix A.,en,English,2
dd0c75f612,"Standard print film is available in many shops in the major towns, but serious shutterbugs will want to seek out one of the following photography stores for a full range of specialist film and Abbey Photographic, 25, Stramongate, Kendal LA9 4BH; Tel. (01539) 720-085, or The Photo Shop, North Road, Ambleside, Cumbria LA22 9 DT; Tel. (015394) 34375.",The Photo Shop has a greater variety of film than Abbey Photographic.,en,English,1
db913ca40c,so you know well a lot of the stuff you hear coming from South Africa now and from West Africa that's considered world music because it's not particularly using certain types of folk styles,They rely too heavily on the types of folk styles.,en,English,2
040ad2316a,"This man was born in Germany, he is rich, educated, he has visited many places ...","This man was born in Arkansas and was poor, uneducated and never traveled.",en,English,2
18040604af,But the Commission is not free to make any old proposals as the numbers increase.,The committee can make any recommendation it wishes.,en,English,2
9e103060a2,that's right you can work yourself to death well i'm sorry to hear your color didn't come out so good over the weekend,I'm sorry it didn't turn out as planned.,en,English,0
5979f0b39d,"Sixty percent of Americans are frustrated and angry with the health-care system, and 70 percent favor federal intervention.",A majority of Americans are not happy with the health-care system.,en,English,0
3475ec97ad,The only question about books in the NEA survey is: Have you read any literature in the past year?,The NEA survey asked 30 questions about the literature and the types of books read in the past year.,en,English,2
e687dd5ce4,oh older ones too i know a few of those,I know a few old ones.,en,English,0
1158f6f593,The real cause for concern is that HMOs may not control costs in the long run.,HMOs may not be able to control costs in the long run.,en,English,0
a05bd2b6b8,"For big Raj-buffs, the supreme example of Indo-Gothic style is the Victoria Terminus, affectionately abbreviated to VT nowadays, once the railway station that launched adventures inland, now handling mostly suburban traffic.","The Victoria Terminus used to be where people departed to explore the inland area, but now it's mostly for suburban transportation.",en,English,0
c81284faf9,"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",Any multi-pollutant bill is opposed by the Administration.,en,English,0
040cb7041e,um yeah we've tried to do that we've paid ours off you know all the way down to where we had everything down to zero and especially right before i i quit work two years ago to stay home with the kids,We have paid ours off all the way down to zero.,en,English,0
a13f8f3e80,"Deborah Lippstadt wrote in her book ""Refusal to Recognize the Holocaust"" that we should not publicly debate unacceptable and clearly false statements, so she proposes a remedy as powerful as government censorship.",Lipstadt is a chef.,en,English,2
ddb5ef1d42,"Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.","If parents who receive tax cuts end up spending more on goods, interest rates could go up.",en,English,1
a552a5fe74,The number of deletions was negligible.,The huge number of deletions caused a ruckus.,en,English,2
b1559496a0,"Yes, sir.",They could never say no.,en,English,1
bc4005bfaa,What will happen in an economy with reinvestment if we can take advantage of our trade and reinvest the surplus so that we can produce more apples and pears than we had to start?,We can trade a lot in our economy.,en,English,0
0ba158d1b3,"I don't know, you probably come from Texas, I don't know and we shouldn't be firing stylized types but maybe the gun was controlled a little bit down there I guess.","Most likely, gun control is not very popular in Texas.",en,English,0
54ca141a2b,Freshwater fishermen must have a license. Ask the nearest tourist office for information on how to get one.,You must have a license to catch fish over 6 inches.,en,English,1
54c5a2b7eb,"If all else failed, I could always make myself an exhibit.",There are major downsides to making myself an exhibit.,en,English,1
ba11ab15b9,"Yeah, that's what I just did today that I understand. Heh Darkman. Did you see that? He guess I haven't. I will watch it tonight",I hear that Darkman is a good movie.,en,English,1
51a5348e4f,have you been to museums in europe,Have you visited museums in Canada?,en,English,2
21f7329ff9,"As a result, an estimated four out of five low-income people requiring legal help in our community do not receive it.",Everyone receives the legal help they need regardless of their income.,en,English,2
aa79da0dc0,For week?,The week is the first in the month.,en,English,1
54a657261e,"Specifically, suppose unconstrained competition were allowed but the Postal Service turned out to have sufficient market power in some product areas to allow other products to be priced at or near the level of incremental cost.",The Postal Service has a lot of market power in every state except Hawaii.,en,English,1
ab561ebe52,"Yes, there is something about To have a residence, I do not know.",It's nice to have a place to live.,en,English,0
8fcb5a52ca,"Lenny Bruce began his apology this way - and I quote with a bad memory - The continuation of crime, disease, suffering and death is what keeps me, Albert Schweitzer and J. Edgar Hoover at work.",Bruce never apologizes.,en,English,2
387a84c0c5,Fast forward to 1994 and beyond.,Stay in 1993.,en,English,2
87748e8529,"IDPA's OIG's mission is to prevent, detect, and eliminate fraud, waste, abuse, and misconduct in various payment programs.",IDPA's OIG's mission took 3 days to be written.,en,English,1
b87c0f4f49,My safe and easy way.,Someone else's path is difficult,en,English,1
45fa57cefb,"If we start the new fiscal year with a deficit, it will be a challenging year.",Starting a new fiscal year with a deficit is a disadvantage.,en,English,0
80da50fc59,"The event is the definition of a crowd pleaser, replete with appearances by the Rockettes, the Mormon Tabernacle Choir, and Santa Claus (the act isn't entirely without bite; there's also a very funny moment involving a heart attack).",Expectations are low for the event on the back of Santa Claus's absence due to health concerns.,en,English,2
bbe4991010,"They are built on the site of David's Tower, once the largest and most formidable structure in the castle.",There is nothing where David's Tower used to be.,en,English,2
a8bda2f901,a good team but they're an underdog that's why i like them is the Philadelphia Eagles,The Philadelphia Eagles is great team.,en,English,0
d7293af713,"If enough people buy this book, it will soon require a second printing, which, it is expected, will include some of the foregoing (not these) recommendation.",The book may require second pitching.,en,English,0
35c241322e,How did this man know?,The man knew something.,en,English,0
0ee0cf71a7,the the Iranian borders are still open uh from what i understand understand um,From what I know the borders of Iran are still open.,en,English,0
4d926efab4,"The Vice President and his representatives have asserted that GAO lacks the statutory authority to examine the activities of the NEPDG, recognizing only GAOas authority to audit its financial transactions.",The Vice President has sacked a few representatives.,en,English,2
60d93687d8,"The art courses of our middle and high school students are now very important, and the school’s art budget is becoming less and less.",The school has more money than they need to buy these artworks.,en,English,2
053d5cd8b4,kind of kind of nothing i won't have anything to do with,"I don't want anything to do with it, no doubts about it.",en,English,0
39c46f2e1e,The largest city on the south coast of the lake is Siefok.,Siefok is on the north coast.,en,English,2
e4dddb335e,"In fiscal year 2000, it reported estimated improper Medicare Fee-for-Service payments of $11.",The payments were from fiscal year 2002.,en,English,2
d708adfcf9,we were lucky in that in one respect in that after she had her stroke she wasn't really you know really much aware of what was going on,She still had complete awareness after her stroke.,en,English,2
1643ae2e34,We start with the fine review of a shockingly funny comedy about eye disease.,The show about eye disease was tragic.,en,English,2
0833a56a9a,and the other thing is the cost it's almost prohibitive to bring it to a dealer,The cost of fixing it makes it hard to bring it to a dealer.,en,English,0
9e6f7dddb3,"But, when I discovered that it was known all over the village that it was John who was attracted by the farmer's pretty wife, his silence bore quite a different interpretation.",The farmer's wife was unattractive to John.,en,English,2
4096546d78,"Growth continued for ten years, and by 1915 the town had telephones, round-the-clock electricity, and a growing population many of whom worked in the railroad repair shop.",The town was hooked up to the electricity and telephone grids because of its geographical importance.,en,English,1
3497e9dc10,"This week, the ""National Enquirer"" previewed Ken Starr's report on the president's extramarital affairs. The report detailed how they played and cheated in the presidential limousine, the Oval Office, and even the Lincoln bedroom!",The inquirer has a picture of Clinton's desk.,en,English,1
5094f191cb,But I've seen five other bodies come down like this.,It is unacceptable the way these bodies are coming down.,en,English,1
dee0b7df24,"But being equal does not mean being the same, identical, or similar.",Unique people can still be equal.,en,English,1
dc8c7b02de,"While AILA has joined the ACLU and other organizations in a Freedom of Information Act request to find out who is being detained where and why, Mohammed notes that the reasons for the immigrants' detention were not immediately clear and sometimes had dire consequences.",The AILA joined the ACLU in requesting the information.,en,English,0
8a642c91df,"What am I to do with them afterwards?""",The narrator doesn't know what to do with them afterwards.,en,English,1
cbfe6ad917,"Mayor Giuliani, along with the police and fire commissioners and the director of original equipment manufacturers, quickly moved to the north and established an emergency operations command center at the Police Academy.",An emergency command center has been established at the Police Academy.,en,English,0
4bbef108bf,You know.,You are aware.,en,English,0
0353aa8831,"'Not entirely,' I snapped, harsher than intended.","""Not entirely,"" I snapped back at my boss.",en,English,1
69476f1626,He fled in his car when cops arrived and led them on a chase that ended in the massive crash.,He crashed his car because the tires burst.,en,English,1
09d9487eb2,"For example, some have an explicit derivative removed from the devices used or the base on which the game was played.",Some games are not named after equipment or courts.,en,English,0
d3a210cfcd,That's more than what the Fox News Quiz promises.,It's more than News Quiz can tell about Fox.,en,English,0
56b90077d0,The strychnine had been found in a drawer in the prisoner's room.,They found the strychnine under the prisoner's bed.,en,English,2
57edad3805,"In DOD's current acquisition environment, the customer is willing to trade time and money for the highest performing weapon system possible.",Having the highest performing weapon system is of paramount importance being prioritized above time and money.,en,English,0
b0b9604bb9,Soderbergh is one of the rare filmmakers who learn about work.,It is very popular for filmmakers to learn about the job.,en,English,2
4b65fb6567,"She graduated in 1995 owing $58,000 in loans.",She had so much in student loans that she had trouble paying them back.,en,English,1
a0a28f004c,In most cases the concentration-effect relationship can be overestimated; in other cases it can be underestimated.,A new method for estimating the concentration-effect relationship is needed.,en,English,1
72f3a751ad,"He was the son of a minister, he had a lot of property and good fortune in the community, he was very respected",Her father was a pastor.,en,English,0
42adf1137a,"Anything else would likely be a disruptive message to GAO employees, publishers, and the public.","No matter what you do, workers will hear what they want to hear.",en,English,2
02619597cd,They did this to us.,This was done by them.,en,English,0
dfd570c177,So Shannon took the logarithm of the volume of a message in message space and multiplied it by the probability that that message came from the source.,Shannon judged the post to come from a negative source.,en,English,1
9adaa4bd4f,1 The authority to set fuel economy standards under Section 32902 has been delegated by the Secretary to the NHTSA Administrator.,Nobody has the authority to prescribe fuel standards.,en,English,2
7e414e2888,I guess I guess very well I don't know I haven't really enumerated all my feelings about drug testing oh I am absolutely right for never thinking about taking drugs.,I guess I wouldn't have a problem getting me drug tested.,en,English,1
faf0ef12f0,Lamar Alexander's approach to performance is important to consider although it does not make sense.,One should not waste time considering the approach of Lamar Alexander.,en,English,2
3f07cc79d8,"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is known as a hostile, rude, and mean place.",en,English,0
86f1c0179c,Ticket and subscription sales will not allow us to receive funding for the entire season,"As long as we have ticket sales, our entire season has funding.",en,English,2
ecdd9c853a,"She hates me.""",She loves me.,en,English,2
f7cdfa6feb,Table 4.1: Selected Federal Income Tax Provisions That Influence Personal Saving,Personal savings is not influenced by tax provisions.,en,English,2
379553618d,"The track continues past the necropolis to an impressive amphitheatre, very probably carved by Nabateans, but influenced by the Romans.",The path leads to an amphitheater that was influenced by Romans.,en,English,0
7f465a2a6c,no i i just painted,I painted just now.,en,English,0
3173f2d000,"Uh, we have, uh, New Years Day, on Good Friday, on Friday July, Fourth Labor Day, uh, Thanksgiving Day, and after a day comes Christmas and a side day of it",We don't have any holidays at all!,en,English,2
fb362c0a06,Do not fire until it is fired!,Shoot only when you feel,en,English,2
daa7437608,"Will you stop talking about mutiny and treason and court martial? Blood put on his hat, and sat uninvited.","The blood hat was black, with three eagle feathers.",en,English,1
09b6767fd9,"This is especially true on Menorca, where cold winter winds limit the season's length.","Long winters on Menorca are tough to go through, and not very well liked by most citizens.",en,English,1
d888ee0bc7,"Also, Time claims that for the past year, the FBI has been seeking Robert Jacques, a possible accomplice to Timothy McVeigh in the Oklahoma City bombing.",Time reported the FBI is looking for new leads in the case.,en,English,0
ba604e6f7a,Poor noun where there was no other challenge.,The noun is used a lot.,en,English,0
119eb8f819,The town is also known for its sparkling wine and for the caves where about 70 per?­cent of France's cultivated mushrooms are grown.,The town has a lot of sparkling wine.,en,English,0
cc9508bbe8,Visitors to the Spectrum section are encouraged to manipulate various machines and participate in scientific experiments.,A visitor is rarely crushed by a misguided machine.,en,English,1
154fefdbde,"As a member of the Inner Circle, you are entitled to seat selection during the conference. And a special invitation to dinner, banquets and other karma events throughout the week.",The insider members received nothing. As a member of the group,en,English,2
e41e4d634e,He hadn't seen even pictures of such things since the few silent movies run in some of the little art theaters.,He had recently seen pictures depicting those things.,en,English,2
00d4ce037e,You can't lift a weight like this unless you want to make sure we drown.,They cannot drown under any circumstances.,en,English,2
e6a22e4c0b,he was he's of course uh i guess he's trained in this uh martial arts of some sort but the plot was bland the acting was bland It was just mostly centered upon his abilities to,The plot was boring because he was a bad actor.,en,English,1
c828f51ef6,With a little practice almost anyone can flip off to an interesting rock formation and watch the multi-coloured fish pass in review.,"Practicing lets you do anything you put your mind to, like flipping off a rock.",en,English,1
0971772c73,"As a kid growing up in the year of 5O, one of my happiest memories has been attending civic theater productions.",My favorite pastoral theater production is Beauty and the Beast.,en,English,1
026857a298,"From an understanding, it seems illogical that we have retained the historical spelling of Spencer's work, yet we use the modern spelling of his contemporary, William Shakespeare, for his theatrical title.",We only use historical spelling.,en,English,2
feb799d32f,"Three months after enrollment, external representatives evaluate a sample of each new provider's claims to see if there are any issues that need to be discussed.",Representatives of the field did not discuss the claim.,en,English,2
335ef5a3eb,"Dominating the mouth of the Gulf of Sant Antoni is the silhouette of the island Coniera, or Conejera (meaning rabbit or cactus).",Coniera is 3 square miles wide.,en,English,1
7b0e870532,She's smiling but her eyes are closed.,Her eyes would not open but she is smiling.,en,English,1
8c072368e7,The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth.,Federal government saving affects economic growth.,en,English,0
bb323dc0e2,Saint estuary administration Anthony is the unsightly outline of Coniera Island or Conejera (meaning rabbit hole or burrow).,Coniera is in Sant Antoni Bay.,en,English,0
22fce195ee,"The linguist who writes books invariably seems to be a little eruito who touts his own views, some of which, at the very least, are deeply hidden.",Linguists make a lot of money writing books.,en,English,1
0545984ff1,"More than 100 judges, lawyers and dignitaries were present for the gathering.",152 judges and lawyers showed up,en,English,1
3d00e247dd,"It was now she who defended herself, her voice trembling with indignation.",The women had had enough of your bad behavior.,en,English,1
d97015af15,"While this is done, prayers are read.","While saying prayers, other things happen too.",en,English,0
990cfa9aba,"While this approach may seem quite logical to rationalists, it is one of the most controversial approaches to reconciling faith and reason.",There is no way to reconcile faith and reason.,en,English,2
e8a887a787,and ancient coins,And really old coins.,en,English,0
1f3c162bd4,"According to French research, nearly eighteen million prescriptions for Fen-Fen were issued in the United States over the past year.",No one has taken fenfluramine-phentermine in the United States.,en,English,2
0deb0a497e,The disorder hardly seemed to exist before the stimulant Ritalin came along.,Attention Deficit Disorder didn't seem as prevalent before Ritalin was around.,en,English,1
c6bae9edcb,Critics complain that John Frankenheimer's miniseries about the Alabama governor and presidential candidate plays fast and loose with history.,Critics believe John Frankenheimer's miniseries is fast and loose with history.,en,English,0
fc311b6ad4,Agencies need to be able to measure success levels.,Agencies can measure success.,en,English,0
6c88e22ed7,"But with all the newfangled Razzmatazz, the museum has not forgotten the charm of the perfect condition of the antique cars and, above all, the giants of old trains from the great days of steam that really made Canada.",The museum has antique cars.,en,English,0
8f49806377,"This whole unsavory episode brings back memories of skits with Monty Python ! One of my favorite lines was, You are guilty of six--no, seven--charges of heresy.","This episode reminds me of skits with Monty Python, said my best friend.",en,English,1
17a2aa03d4,"Just detach the bottom, highlight the option that is valid, make changes to your address if necessary, and send them in the attached envelope.",There is a white envelope with your address on it.,en,English,1
7febdc1f47,Leather Wares,The wares are made of cotton and coarse fabric.,en,English,2
36e2d14ffc,Kom Ombo is an unusual temple in that it is dedicated to two gods.,"A peculiar temple, Kom Ombo is devoted to two gods.",en,English,0
c5a15fc0d6,The energy of the entire system is reduced if the dipole reverses direction to get closer to one or other terrestrial energy states.,"If the dipole is flipped, the total energy of the system can be increased.",en,English,2
912b0e9e94,"The CIA unloaded the film, brought it to the United Nations the next day.",The CIA kept the film to itself.,en,English,2
d98396ffea,"Oh it was a snake river, with so many snakes.",Snake River is full of snakes.,en,English,0
6c9b525662,A small page-boy was waiting outside her own door when she returned to it.,"The page-boy was small, and had good intentions.",en,English,1
de155442d3,"Imagine what a bulldozer driver looks like paving a road for a project. Hello, Lloyd",You can imagine a bulldozer driver.,en,English,0
005ce23012,Welts grew on each of the man's cheeks.,The welts on the man's cheeks were shrinking.,en,English,2
7537f9d58e,Views from  Implementation Research in Education.,Views on using research in education,en,English,0
5df467497a,"The final rule was determined to be an economically significant regulatory action by the Office of Management and Budget and was approved by OMB as complying with the requirements of the Order on March 26, 1998.",The final rule was declared not to be an economically significant regulator action.,en,English,2
de1aa7c7f9,"And, I hope that you will support the Civic Theater's artistic and educational endeavors once again this year.",Civic Theater is fully funded and will not receive additional money.,en,English,2
3663a23e87,"No, they are, they are still on tour; they have been on tour since the late sixties.",They love to travel.,en,English,1
2058277dd4,a few years ago i was a student there and spent a semester studying abroad in london,I have never studied abroad.,en,English,2
46fdc784d3,"On 4 5 May a mass of mud and rocks was swept down by Pelee's White River (Riviere Blanche) over a factory, killing 25 people.",The mud and rocks stayed put.,en,English,2
3db26f2957,"Without a doubt, the initial lure of the city is its numerous historic buildings.",The city was built a few years ago and does not have a long history.,en,English,2
9420f1ec57,"And let's see twenty years ago. I think we were just starting to enter, as they called it, the sexual revolution, where, uh, after the pill, uh ...",Contraceptives were part of the sexual revolution.,en,English,0
00ad6a60e1,yeah so i i trotted back to the car rather quickly uh jumped in went home and took a hot shower and changed clothes and went back,"I drove home and made supper, then went back.",en,English,2
0aa5bb49fc,you know Arnold Schwarzenegger is getting to be uh a bit of a variety actor you know at first he was just a big muscle man but he's kind of branching out,Arnold Schwarzenegger has never been an actor or a muscle man.,en,English,2
3a4b87154b,"Despite a two-year investigation, the FBI was unable to locate the employee or establish his true identity.",The FBI found out who he is and took him into custody,en,English,2
1fcf70e130,"Why not let me have a big cup of chocolate with milk first, before you slap me on the back?",I can't drink milk.,en,English,2
2f6397c654,"Like the Japanese, Chinese, and Portuguese before them, many of the new peoples would stay on in Hawaii, adding to the ethnic and racial mix that has become a hallmark of the islands.",Hawaii was homogeneous.,en,English,2
8e56520377,"Here are the results so far: 5,615 targeting our non-donor graduates, 81 1.4 percent, the largest donation was $ 2,840 and the smallest was $ 5.","Most gave over $ 1,000.",en,English,1
0e9efd4eca,apparently apparently the appraisers likes it because our taxes sure is high  isn't it it really is,The appraiser did not like it one bit.,en,English,2
cad4ce84f9,"With your membership, you can attend members-only activities and have full credentials for all official conference sessions.",You will enter our members only events if you pay the membership fee.,en,English,0
b45605c277,"It was from, um, Wills Point. I don't know if you know",I heard Will's side.,en,English,1
1c07d3ac07,that's neat just supervised more or less than anything and security i guess for them,There was no supervision.,en,English,2
0511c791da,We have done that spectacularly.,The end results of our work was dismal and disappointing.,en,English,2
2f94f9306e,um-hum um-hum um-hum yeah yeah it is i don't know i think it's a very interesting um discussion you know and and there's certainly uh lots of pros and cons around it,This discussion is intriguing and great points have been made.,en,English,0
5ea6023060,"The commentary is chanted by a chorus of six to eight narrators (reminiscent of the chorus in Greek tragedy) who sit at the side of the stage, while musicians positioned at the back of the stage provide stark accompaniment with flute and drums.",Both vocal and instrumental accompaniment are use in the theater.,en,English,0
52dc8a206b,or they had somebody at home that was ill that they had to tend to i mean you can't make it everybody,They could not have done anything to help.,en,English,1
41bb1ee8b1,"On August 25, after a Democratic convention opened in the Atlantic city, N.J., Johnson, 56, threatened in three written talks to withdraw from the presidential race.",Johnson never thought about giving up.,en,English,2
08acf8457b,"It is not a surprise, either, that Al Pacino chews the scenery in Devil's Advocate . And the idea that if the devil showed up on Earth he'd be running a New York corporate-law firm is also, to say the least, pre-chewed.",Al Pacino is an absolutely horrible person.,en,English,1
b44a2a15c7,The School of Nursing needs your generous scholarships to continue its educational distinction.,"The College of Nursing has achieved all of its financial goals, so it does not need more money.",en,English,2
274e657187,The FCC will publish a notice in the Federal Register when such approval is granted.,"After approval is granted, the FCC will publish a notice in the Federal Register.",en,English,0
f7d7a83e5d,"Broadly speaking, the CEF Moderate scenario can be thought of as a 50% increase in funding for programs that promote a variety of both demand-side and supply-side technologies.",A 60% increase in funding for programs is better than a 50% increase.,en,English,1
19655abb6c,He joined the rest of his team at their hotel.,The team was already at the hotel.,en,English,0
f9c907d7b5,We can aim more precisely and hit the target more.,we know we will fail every time.,en,English,2
709c9a3c8d,"In the short term, U.S. consumers will benefit from cheap imports (as will U.S. multinationals that use parts made in East Asian factories).","U.S. consumers benefit from imports, while East Asian factories suffer.",en,English,1
ce12d0a698,The organizations usually allowed individual members who had changed employers to continue participation.,"The organizations usually allowed individual members who are working for others now, to still participate.",en,English,0
362dbd6cf6,"CIA Deputy Director John McLorrain testified that a few days before Tenet learned the news, someone reported something about Mousavi to him, but he did not disclose the date of the report.",McLaughlin is the deputy director of the Central Intelligence Agency.,en,English,0
c8277d5580,"After three days of using the gel, my mouth has returned to its familiar self.",After three days they could no longer stand the pain.,en,English,2
d6c7f9e890,He had never felt better.,He was in very good health.,en,English,0
b962358e67,Mr. Nields replied that I am completely happy to use the phrase 'long sentences.,Mr. Nields said he was happy to use those words.,en,English,0
d46a90e7c6,"In the market proper, spices and grain are piled up in multi-colored mountains; merchants chant as they measure out separate lots of five kilos three, three, three, four, four, four, and five, five, five.",Tourists can buy saffron at this market more inexpensively than they can in the west.,en,English,1
70d46fb746,We make simulacra out of mandrakes--like the manicurist in the barber shop.,We don't use mandrake in anything.,en,English,2
5e99a5c7b8,of course you could annex Cuba but they wouldn't like that a bit,"We could annex Cuba, but they wouldn't like that.",en,English,0
5409d53c65,"Strom Thurmond , R-S.C., celebrated his 95 th birthday by announcing that he will relinquish the chairmanship of the Senate Armed Services Committee a year from now.","On his 85 Birthday, Strom Thurmond announced he will be running for president.",en,English,2
68b4a90335,yeah but uh do you have small kids,Do you have young children?,en,English,0
9335880b0c,"ENEMIES In the great port of Port Royal, which was spacious enough to offer mooring to all ships of all the world's sailors, the Arabella was anchored.",Arabella often hired only the best members of the crew.,en,English,1
5231fa98cb,You know who would understand.,I think you know who can understand.,en,English,0
c505c5e20e,"So, well, by the way, these U2 pilots are President Kennedy's office in Washington with General Kennedy.",General May never went to President Kennedy's office.,en,English,2
16860f256b,"One thing is that the development of the way-house of war consisted of children in abundance, and was considered as a city, wajo was designed magnificently.",The construction of the postwar tract-home had only one thing and they were adults.,en,English,2
e44c85d004,This night soap is similar to the opera type soap,This show is very similar to Days of Our lives.,en,English,1
49904d1836,"Finally, the FDA will conduct workshops, issue guidance manuals and videotapes, and hold teleconferences to aid small entities in complying with the rule.",The FDA has conducted many workshops over its operating years.,en,English,1
a1839531f3,"Hamon said the proposed bill has attracted a number of co-sponsors, and Legal Aid backers are hoping to get it passed in the upcoming legislative session.",The proposed bill would make Legal Aid accessible to more people.,en,English,1
647dd3f5d4,"In fact, you're going to be rewarded.",They did not think they deserved to be rewarded.,en,English,1
9b153a72a5,"Morrison has certainly earned stylistic rights like William Gaddis, Thomas Pynchon, or William Faulkner.",Morrison has worked so hard to deserve the privilege.,en,English,1
082e963961,"On the northern slopes of this rocky outcropping is the site of the ancient capital of the island, also called Thira, which dates from the third century b.c. (when the Aegean was under Ptolemaic rule).","Is the site of the ancient asteroid impact, also called Thira.",en,English,2
8d3eba9350,"Jones, here is just Sir William Johnson, commented that, He was loved, caressed, and almost adored by the Indians.",The Indians don't like Sir William Johnson.,en,English,2
bed2dce18b,"men um free from the charge, a guy went stabbed his ex-wife to death because she was sleeping with another guy, i mean ex-wife you know we're talking and",A man has killed his ex-wife for sleeping with another man after he was released on an earlier charge.,en,English,0
95c261f596,Some FBI researchers doubt Rababah's story.,Rababah's story hasn't fooled everyone at the FBI.,en,English,0
e15eb90597,"On top of all this, we have the unfortunate fact that eloquent writing is indeed sometimes memorable, compounding the problem.",Well-written text is often much easier to remember than poorly written text.,en,English,0
e6ad45cbe6,I was to watch for an advertisement in the Times.,I was anticipating an ad in the newspaper.,en,English,0
bfe807f695,"A series of fishing competitions create a season for the rich, bright and beautiful, who come to fish during the day and enjoy the social scene much more after dark.",People fall asleep immediately after fishing.,en,English,2
24ba576ded,Russia is facing growing challenges in the Chechen war.,Russia is not sure how to act.,en,English,1
ecf4edd2ac,"Her state is probably to be attributed to the mental shock consequent on recovering her memory.""",She will need some time to get over the shock.,en,English,1
0dd7114f73,wow who can afford that  my God i can't afford to miss a day let alone six,Who can afford to miss a day?,en,English,0
884a83dc29,All these things are outside the human base whereas the style itself is human.,The essence of a person is his style.,en,English,0
3c138bd135,"In addition to volume and delivery statistics for each of the 13,212 residential routes, CCS provides the associated 5-digit ZIP code for each route.",There are more residential routes than business routes.,en,English,1
0ac3ac0f7a,Mallorca prospered.,Mallorca was one of the wealthiest countries in the region.,en,English,1
a30cd57bb9,The Washington Post called it the culmination of a six-month game of political chicken.,It has been called by the Washington Post as the culmination of a six-month game of political chicken.,en,English,0
21286ebe16,"Oh my God, I'm actually intimidated by a Simulacra.",I am intimidated by Simulacra because he killed my father.,en,English,1
3b9aba877c,"The idea that two students in their first year of university (Seth Bisen-Hersh from MIT, Ben Trachtenberg from Yale University) record their experiences on the two campuses in a diary is very appealing - the only problem lies in the implementation.",It is difficult for sophomores to write about a campus they don't know well.,en,English,1
19334249c9,"It is therefore possible to identify the necessary pieces of information in a noisy environment if facial expressions, gestures and other cues from the context are included.",Clear oral conversation is the only way to get information.,en,English,2
6f587f6750,"But they were divided like field hands and those who were the children of the house, it was kind of -",He could not agree on who would work outside and who would look after the house.,en,English,0
8cce0874be,"Like Arabs and Jews, Diamond warns, Koreans and Japanese are joined by blood yet locked in traditional enmity.",Koreans and Japanese have no tension between them.,en,English,2
ebb1b7fbba,"all the heads of credit unions and the like, so she really was for the fact that everything that happened there with these credit unions continued",She was interested in credit unions.,en,English,0
fc1358d63a,The CIA opened the movie and sent it to the United Nations (UN) the next day.,The CIA brought the film to the United States.,en,English,0
3e5c9aa4ff,"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",Any multi-pollutant bill is supported by the Administration.,en,English,2
141e34e5f0,i'm not sure what the overnight low was,"I don't know how cold it got last night, but it was definitely freezing.",en,English,1
6285e022a0,"The formation of a single statewide program was adopted to breathe life into a single program that will provide meaningful access to high quality legal services, in the pursuit of justice for as many low-income people throughout Colorado as possible.",The program makes it so that low-income plaintiffs can find legal representation.,en,English,0
9cfc04baa3,"Until all members of our society are afforded that access, this promise of our government will continue to be unfulfilled.",The government is flawed and unfulfilled.,en,English,1
ff902b067f,"It isn't, of course.","It is, of course.",en,English,2
1e4baa3b5a,"Hence, it appears likely that the proportion of LC to AO mail is less for inbound mail than for outbound.","It looks like the proportion of LC to AO mail is less for inbound mail than for outbound, said the manager.",en,English,1
